file_path,awol_start_date_iso,awol_start_time_hhmm,return_date_iso,return_time_hhmm
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88017240.html,2020-02-18,12:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88017243.html,2019-12-13,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88017244.html,2019-12-10,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88017296.html,2020-01-24,08:00,2020-01-25,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88017297.html,2020-02-19,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88023755.html,2020-02-18,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88023756.html,2020-01-30,08:00,2020-02-03,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88023830.html,2020-02-09,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88023928.html,2020-02-25,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88023964.html,2020-02-18,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88029072.html,2020-02-17,,2020-02-26,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88029212.html,2020-02-24,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88031817.html,2020-01-22,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88032480.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88035267.html,2020-02-24,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88039594.html,2020-01-18,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88040144.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88040248.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88040443.html,2020-01-25,,2020-02-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88040455.html,2019-12-21,15:00,2019-12-21,18:10
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88040857.html,2019-12-26,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88041019.html,2020-01-08,,2020-01-09,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88041114.html,2020-01-14,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88044702.html,2020-02-19,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88046405.html,2020-02-14,09:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88046452.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88046482.html,2020-01-02,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88046580.html,2020-02-11,08:00,2020-02-12,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88046923.html,2019-12-20,,2019-12-21,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88049298.html,2019-12-24,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88051293.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88052016.html,2020-02-07,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88052045.html,2020-02-25,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88052292.html,2020-02-17,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88053923.html,2019-12-12,09:00,2019-12-22,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88054678.html,2020-01-30,,2020-02-15,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88063796.html,2020-02-19,08:00,2020-02-27,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88063923.html,2019-12-16,08:00,2019-12-26,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88063926.html,2020-01-04,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88063927.html,2019-12-13,,2019-12-14,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88063938.html,2019-12-13,,2019-12-14,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88064327.html,2020-01-03,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88065083.html,2020-02-19,,2020-02-24,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88065092.html,2020-02-20,,2020-02-24,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88072375.html,2020-03-02,08:00,2020-03-03,23:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88081826.html,2020-02-24,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88081920.html,2019-12-25,17:30,2019-12-26,18:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88082378.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88084654.html,2020-02-28,09:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88088006.html,2020-01-30,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88088233.html,2019-11-15,,2019-11-17,13:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88088313.html,2020-01-26,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88091448.html,2020-03-02,,2020-03-03,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88092239.html,2020-03-02,21:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88092591.html,2020-01-22,09:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88092810.html,2020-01-27,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88092813.html,2020-01-30,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88093638.html,2020-03-07,19:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88095256.html,2020-01-16,,2020-01-21,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88095264.html,2020-01-10,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88095575.html,2020-03-05,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88095788.html,2020-02-14,08:00,2020-02-14,20:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88098639.html,2020-02-24,08:00,2020-02-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88099057.html,2020-02-17,08:00,2020-02-19,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88099059.html,2020-02-24,08:00,2020-02-25,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88117530.html,2020-02-24,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88126812.html,2020-02-10,08:00,2020-02-18,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88127636.html,2020-01-14,00:40,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88129438.html,2020-02-28,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88131558.html,2020-02-10,10:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88136197.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88144653.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88145453.html,2020-02-03,08:00,2020-02-11,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88145454.html,2020-02-13,08:00,2020-02-14,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88146269.html,2020-02-14,08:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88147276.html,2020-01-24,08:00,2020-01-26,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88153077.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88153295.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88157259.html,2020-02-24,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88163658.html,2020-01-18,04:45,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88163797.html,2020-02-27,,2020-02-29,17:45
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88163800.html,2020-03-02,,2020-03-03,19:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88164427.html,2020-03-06,07:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88164783.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88165126.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88176224.html,2020-02-03,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88176860.html,2020-03-02,08:00,2020-03-02,14:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88176861.html,2020-01-02,08:00,2020-01-08,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88177698.html,2020-02-11,08:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88180443.html,2020-02-19,09:00,2020-02-23,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88182371.html,2020-02-27,08:30,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88183614.html,2020-02-16,,2020-02-19,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88188831.html,2019-12-10,07:45,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88190365.html,2020-03-02,08:00,2020-03-04,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88190681.html,2020-03-04,08:15,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88192342.html,2019-11-07,,2019-11-11,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88193177.html,2020-02-06,19:00,2020-02-07,09:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88193180.html,2020-01-17,,2020-01-21,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88198520.html,2019-12-12,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88198581.html,2020-01-27,17:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88200333.html,2020-01-02,07:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88209370.html,2020-02-26,,2020-02-28,14:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88213189.html,2020-02-04,08:00,2020-02-05,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88213763.html,2020-02-12,08:00,2020-02-12,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88214414.html,2019-11-28,,2019-11-29,16:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88216472.html,2019-12-25,,2019-12-27,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88217036.html,2020-02-21,,2020-02-24,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88217232.html,2019-11-22,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88217265.html,2020-02-16,,2020-02-24,19:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88217274.html,2020-02-25,09:00,2020-02-27,08:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88217336.html,2020-03-01,18:30,2020-03-02,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88218594.html,2020-01-29,09:00,2020-02-02,12:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88218596.html,2020-03-02,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88222701.html,2019-10-28,,2019-11-04,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88222925.html,2020-01-22,08:00,2020-01-23,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88223963.html,2019-12-23,08:00,2019-12-23,13:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88223980.html,,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88224001.html,2020-01-18,,2020-01-21,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88224002.html,2020-02-10,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88226921.html,2020-03-12,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88228172.html,2020-02-18,,2020-02-24,15:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88228512.html,2020-02-19,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88230935.html,2020-02-22,,2020-03-02,08:45
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88253398.html,2020-03-03,,2020-03-10,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88256256.html,2020-01-13,,2020-01-16,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88256890.html,2020-01-02,,2020-01-08,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88257188.html,2020-02-01,08:00,2020-02-03,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88257193.html,2020-02-01,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88257487.html,2020-01-11,,2020-01-20,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88257533.html,2019-12-18,08:30,2019-12-23,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88257783.html,2020-03-13,08:00,2020-03-14,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88258662.html,2020-03-04,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88260802.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88261328.html,2019-09-10,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88271024.html,2020-02-13,,2020-02-17,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88271045.html,2020-01-28,08:00,2020-02-03,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88271265.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88277001.html,2020-02-14,,2020-02-16,19:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88279571.html,2020-02-10,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88280206.html,2020-02-28,08:00,2020-03-02,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88280229.html,2020-02-18,12:00,2020-02-19,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88281085.html,2020-03-07,,2020-03-10,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88281524.html,2020-03-04,,2020-03-09,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88282313.html,2020-01-16,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88286652.html,2020-03-10,08:00,2020-03-13,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88287460.html,2020-03-13,08:00,2020-03-15,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88288034.html,2020-02-11,,2020-02-12,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88290402.html,2020-03-10,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88290489.html,2020-02-18,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88293560.html,2020-03-13,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88300222.html,2020-02-06,08:00,2020-02-07,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88306599.html,2020-03-10,08:00,2020-03-12,19:30
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88306889.html,2020-03-04,08:00,2020-03-11,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88306890.html,2020-02-13,,2020-02-22,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88306891.html,2020-03-10,08:00,2020-03-11,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88306892.html,2020-02-27,,2020-03-06,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88306900.html,2020-02-10,08:00,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88308057.html,,,,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88308060.html,2020-03-04,08:00,2020-03-10,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88308349.html,2020-03-04,08:00,2020-03-10,08:00
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\decisions_adm\88308351.html,2020-03-04,08:00,2020-03-11,
